TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
180,CUST8091,ACC88449,Loan,Transfer,Savings Account,Firm D,Central,Manager 4,21-01-2023,33737.14502,83703.21295,0.494340729,410,122
23,CUST1042,ACC66190,Credit,Withdrawal,Credit Card,Firm B,East,Manager 4,20-10-2023,49179.7461,75481.26388,0.534362218,577,131
105,CUST8279,ACC64022,Current,Deposit,Savings Account,Firm A,North,Manager 1,11-09-2023,38638.41509,51501.17645,0.051346356,455,56
53,CUST2188,ACC73104,Loan,Deposit,Home Loan,Firm D,South,Manager 4,10-09-2023,80170.86522,38692.18959,0.736568495,505,176
81,CUST8318,ACC45968,Current,Deposit,Personal Loan,Firm B,East,Manager 1,01-04-2024,35685.20627,28491.46192,0.070260023,786,172
159,CUST8318,ACC18177,Savings,Deposit,Savings Account,Firm A,East,Manager 3,24-05-2024,39472.17958,-6158.75725,0.345215352,418,140
126,CUST7388,ACC88449,Loan,Deposit,Personal Loan,Firm C,South,Manager 1,14-03-2024,66198.87121,85711.41775,0.407358534,393,59
57,CUST6351,ACC28154,Loan,Transfer,Savings Account,Firm E,North,Manager 2,20-11-2023,1523.809287,76412.66419,0.70603065,332,207
9,CUST8279,ACC23985,Current,Withdrawal,Personal Loan,Firm E,South,Manager 2,28-11-2023,23827.88915,78276.28524,0.148329337,589,163
129,CUST3378,ACC92104,Credit,Transfer,Savings Account,Firm D,Central,Manager 3,06-08-2023,-6708.121265,77689.88809,0.583622074,608,89
155,CUST5253,ACC83269,Savings,Deposit,Credit Card,Firm B,South,Manager 4,09-02-2024,26881.26484,107722.8028,0.868011259,629,221
15,CUST4769,ACC83005,Current,Transfer,Home Loan,Firm C,East,Manager 3,08-02-2024,71509.82754,47918.34532,0.248183654,741,136
30,CUST4241,ACC60432,Credit,Transfer,Mutual Fund,Firm C,North,Manager 2,06-10-2023,83412.20954,-2466.768368,0.285468495,646,47
191,CUST7395,ACC22036,Credit,Deposit,Mutual Fund,Firm B,South,Manager 4,11-09-2023,50026.65173,69184.75699,0.319442208,320,7
76,CUST5545,ACC39529,Current,Deposit,Mutual Fund,Firm C,South,Manager 2,17-04-2023,16950.95639,67619.46542,0.25500575,750,172
84,CUST5664,ACC77773,Savings,Deposit,Personal Loan,Firm B,Central,Manager 1,06-10-2023,62854.65269,-2427.57342,0.462931728,474,95
134,CUST3378,ACC48501,Savings,Deposit,Home Loan,Firm C,Central,Manager 1,09-04-2023,79615.88756,104366.149,0.497159702,668,181
199,CUST9248,ACC24070,Current,Transfer,Mutual Fund,Firm D,East,Manager 3,17-04-2023,6090.285946,65706.21203,0.19474612,432,150
186,CUST5385,ACC67701,Loan,Transfer,Mutual Fund,Firm B,West,Manager 1,01-06-2023,21974.19113,28149.3638,0.700771497,383,105
91,CUST6319,ACC51009,Current,Transfer,Credit Card,Firm C,South,Manager 4,06-07-2023,35406.59134,98894.40887,0.236485535,442,165
71,CUST8461,ACC82298,Credit,Transfer,Savings Account,Firm D,North,Manager 4,16-10-2023,65622.67116,45594.33284,1.080149712,323,87
139,CUST2067,ACC40952,Credit,Payment,Home Loan,Firm A,West,Manager 2,24-05-2024,93763.52707,95768.91377,0.253671557,497,145
125,CUST3778,ACC49140,Savings,Withdrawal,Personal Loan,Firm A,Central,Manager 3,16-06-2024,23972.21349,98763.52268,0.267868224,771,182
48,CUST8028,ACC39529,Credit,Withdrawal,Credit Card,Firm B,East,Manager 1,24-09-2023,53853.77849,142341.0203,0.619129013,335,134
22,CUST3609,ACC61926,Current,Transfer,Home Loan,Firm D,North,Manager 2,08-06-2024,118787.346,33833.6133,0.188270644,472,203
57,CUST4461,ACC62446,Loan,Transfer,Savings Account,Firm E,South,Manager 1,03-05-2023,116643.182,73541.14048,0.89634533,327,142
156,CUST6937,ACC83848,Savings,Transfer,Mutual Fund,Firm E,East,Manager 2,20-04-2024,22797.77863,101677.4238,0.327309537,703,11
114,CUST2805,ACC51009,Savings,Payment,Mutual Fund,Firm B,Central,Manager 1,29-05-2023,112284.0425,64633.12594,0.366720807,484,160
167,CUST3059,ACC96868,Loan,Deposit,Credit Card,Firm C,East,Manager 3,06-04-2024,90027.43156,42521.89303,0.090968504,637,42
95,CUST7651,ACC90887,Current,Transfer,Credit Card,Firm D,South,Manager 1,12-01-2024,25272.90464,40068.39467,0.682216293,613,70
76,CUST4595,ACC32212,Savings,Transfer,Personal Loan,Firm B,North,Manager 4,04-02-2024,42862.98663,-28676.45255,0.557999808,745,63
91,CUST3778,ACC50817,Loan,Withdrawal,Home Loan,Firm D,North,Manager 2,13-02-2024,20852.36711,-6314.634095,0.504813302,537,235
179,CUST7994,ACC39544,Credit,Withdrawal,Credit Card,Firm E,Central,Manager 2,02-05-2024,45207.92159,67241.66668,1.000068053,739,77
53,CUST3109,ACC38559,Loan,Withdrawal,Mutual Fund,Firm A,North,Manager 3,04-10-2023,34070.29,96527.61805,-0.004506222,560,173
129,CUST5894,ACC82381,Savings,Transfer,Personal Loan,Firm D,Central,Manager 1,10-01-2023,78227.39095,124454.6065,0.523826738,432,233
11,CUST7994,ACC67701,Savings,Withdrawal,Mutual Fund,Firm B,South,Manager 2,11-04-2023,35032.19637,69792.19134,0.65467958,580,95
180,CUST8344,ACC89098,Current,Transfer,Home Loan,Firm A,East,Manager 3,23-03-2024,20580.36427,69531.48063,0.442288184,586,107
98,CUST5894,ACC51009,Loan,Transfer,Credit Card,Firm E,Central,Manager 3,22-05-2024,57443.38085,47760.954,0.419426957,480,35
75,CUST6525,ACC39482,Credit,Withdrawal,Mutual Fund,Firm D,North,Manager 1,29-05-2023,-15309.76233,136750.7469,0.572203344,316,147
43,CUST2188,ACC95164,Savings,Deposit,Savings Account,Firm E,North,Manager 4,01-06-2023,82814.14369,95188.8165,0.660603833,472,118
53,CUST1569,ACC77638,Savings,Transfer,Home Loan,Firm A,Central,Manager 2,26-07-2023,70550.70816,126130.3044,0.347173399,445,16
17,CUST9962,ACC76549,Loan,Deposit,Mutual Fund,Firm A,Central,Manager 3,10-08-2023,54260.69064,78366.57773,0.298957509,404,66
167,CUST3069,ACC28292,Current,Withdrawal,Home Loan,Firm D,Central,Manager 3,12-01-2023,76875.43707,62545.08911,0.843115876,810,208
39,CUST7028,ACC10996,Savings,Payment,Personal Loan,Firm B,Central,Manager 4,19-11-2023,45637.82204,58055.46002,0.360335343,843,155
149,CUST1749,ACC82298,Loan,Payment,Savings Account,Firm B,East,Manager 1,18-03-2023,37221.08071,39933.77136,0.661913528,615,207
72,CUST6549,ACC71938,Savings,Deposit,Mutual Fund,Firm C,North,Manager 4,02-03-2024,28285.37128,72341.52739,0.504303056,379,202
83,CUST4855,ACC83269,Credit,Transfer,Mutual Fund,Firm A,North,Manager 2,04-01-2024,80980.83082,85070.56587,0.684855758,605,131
25,CUST2357,ACC52131,Current,Deposit,Savings Account,Firm A,South,Manager 1,18-08-2023,96084.90484,66621.93797,0.117384286,429,16
89,CUST7493,ACC69323,Savings,Transfer,Mutual Fund,Firm A,South,Manager 4,14-03-2024,10960.57685,61780.12932,0.696464534,681,27
128,CUST7388,ACC99549,Savings,Deposit,Savings Account,Firm E,East,Manager 4,26-03-2023,76794.01871,95526.33586,-0.058894912,792,9
48,CUST4126,ACC95774,Credit,Deposit,Credit Card,Firm E,Central,Manager 4,13-01-2023,55077.99743,133368.8871,0.168902459,307,87
34,CUST6837,ACC29646,Loan,Withdrawal,Credit Card,Firm D,East,Manager 1,17-02-2024,56761.82003,85994.42398,0.278582158,329,118
38,CUST8874,ACC16664,Savings,Withdrawal,Personal Loan,Firm D,East,Manager 4,07-03-2023,56635.45207,50010.11707,0.270691253,610,45
143,CUST2944,ACC41829,Current,Deposit,Personal Loan,Firm C,Central,Manager 4,11-08-2023,77900.77557,116688.8249,0.576165903,844,222
20,CUST6029,ACC26026,Loan,Transfer,Personal Loan,Firm E,West,Manager 3,28-01-2023,72565.07747,59183.03844,0.164426458,515,157
9,CUST1121,ACC55331,Credit,Deposit,Mutual Fund,Firm B,West,Manager 3,28-03-2024,49397.91985,86532.47203,0.292473265,721,207
128,CUST6350,ACC64785,Credit,Payment,Credit Card,Firm B,South,Manager 1,16-02-2023,62836.72221,60456.37125,0.173842483,405,119
158,CUST6391,ACC43771,Savings,Withdrawal,Personal Loan,Firm D,East,Manager 1,18-03-2023,76758.58553,31150.40785,0.692650615,715,83
72,CUST8266,ACC99409,Loan,Transfer,Savings Account,Firm A,West,Manager 3,14-03-2024,5534.825719,21956.38121,0.703364183,794,106
63,CUST9731,ACC45907,Loan,Deposit,Mutual Fund,Firm C,South,Manager 2,12-02-2023,26507.58946,109911.2898,0.624022693,437,74
102,CUST8250,ACC77592,Credit,Payment,Credit Card,Firm A,Central,Manager 2,11-04-2023,39951.58555,111128.9196,0.300577203,489,89
109,CUST9216,ACC32890,Credit,Payment,Mutual Fund,Firm C,East,Manager 3,18-02-2024,104154.9382,44672.87955,0.359615978,461,150
59,CUST7173,ACC42903,Credit,Transfer,Mutual Fund,Firm B,North,Manager 2,09-02-2024,13378.90172,90893.07611,0.718331935,486,128
1,CUST4794,ACC50817,Credit,Withdrawal,Personal Loan,Firm E,Central,Manager 1,01-03-2024,46202.56226,63309.86132,0.500378213,486,229
61,CUST5894,ACC35163,Current,Withdrawal,Savings Account,Firm C,West,Manager 1,05-07-2023,23769.6495,162204.9574,0.72748214,843,145
69,CUST1189,ACC64785,Current,Deposit,Mutual Fund,Firm D,North,Manager 3,21-10-2023,52733.70026,54432.31524,0.800797403,642,98
125,CUST2694,ACC80131,Savings,Deposit,Home Loan,Firm D,Central,Manager 2,11-04-2023,34600.67097,46048.10426,0.553777123,764,194
49,CUST4461,ACC51200,Credit,Deposit,Personal Loan,Firm A,North,Manager 3,21-04-2024,52075.84323,32731.53772,0.621165237,314,103
35,CUST3059,ACC71426,Current,Transfer,Mutual Fund,Firm B,East,Manager 3,30-09-2023,70007.70184,91327.21416,0.845145712,812,190
171,CUST1738,ACC88252,Loan,Payment,Personal Loan,Firm B,Central,Manager 1,11-06-2024,60982.25499,41334.89678,0.625879682,446,120
102,CUST7887,ACC66190,Loan,Deposit,Credit Card,Firm E,East,Manager 3,08-11-2023,15216.98936,70501.68226,0.638672516,650,81
195,CUST1114,ACC91220,Loan,Payment,Credit Card,Firm E,North,Manager 3,17-01-2023,64188.70071,86299.0767,0.450344627,617,147
172,CUST8091,ACC29231,Current,Transfer,Savings Account,Firm D,South,Manager 1,26-10-2023,30280.75094,45429.33387,0.128769731,745,6
97,CUST3041,ACC34568,Credit,Withdrawal,Personal Loan,Firm B,North,Manager 4,17-12-2023,80251.7459,126304.3276,0.44495004,741,108
30,CUST7730,ACC46953,Loan,Payment,Savings Account,Firm D,East,Manager 4,03-10-2023,45178.08013,71215.86482,0.773579079,796,115
153,CUST1776,ACC23736,Savings,Payment,Personal Loan,Firm B,West,Manager 3,09-04-2023,53967.57283,46766.60825,0.468065768,820,173
91,CUST5253,ACC88449,Loan,Withdrawal,Credit Card,Firm B,West,Manager 2,10-01-2023,43010.32573,73327.14444,0.249070029,796,25
138,CUST1747,ACC82298,Current,Withdrawal,Savings Account,Firm C,North,Manager 1,21-06-2024,78051.41129,93376.21912,0.667458037,655,117
64,CUST2578,ACC86784,Current,Transfer,Personal Loan,Firm D,North,Manager 4,06-01-2023,65717.47806,75469.3595,0.619119123,320,200
169,CUST6038,ACC50817,Savings,Deposit,Credit Card,Firm A,West,Manager 1,06-03-2023,77970.53659,67076.0789,0.632959129,315,77
98,CUST6947,ACC55729,Loan,Transfer,Savings Account,Firm C,North,Manager 4,17-11-2023,63702.49226,55019.6311,0.710711913,751,218
151,CUST8028,ACC72197,Loan,Withdrawal,Savings Account,Firm C,East,Manager 3,12-05-2023,102163.1736,68144.92987,0.559526673,574,52
154,CUST2443,ACC67701,Current,Transfer,Credit Card,Firm D,West,Manager 4,26-04-2023,45869.29763,148156.2148,1.254703897,722,197
95,CUST2464,ACC90887,Savings,Deposit,Mutual Fund,Firm C,North,Manager 2,24-10-2023,110314.8804,41978.58029,0.71230155,814,140
13,CUST2942,ACC36079,Loan,Payment,Credit Card,Firm D,Central,Manager 3,30-12-2023,26454.29515,89773.43727,0.063804875,775,158
69,CUST9066,ACC95774,Loan,Deposit,Personal Loan,Firm B,East,Manager 1,21-04-2024,51077.40673,28822.50624,0.580046383,538,189
89,CUST1768,ACC29356,Current,Payment,Mutual Fund,Firm E,West,Manager 3,17-07-2023,53446.71467,65357.06352,0.277740313,794,201
10,CUST1962,ACC64022,Loan,Withdrawal,Savings Account,Firm B,North,Manager 2,11-06-2024,39221.62936,84858.76384,0.05269991,473,213
3,CUST2427,ACC78178,Savings,Withdrawal,Home Loan,Firm B,East,Manager 3,17-06-2023,52736.50809,42304.09388,0.526747618,838,232
13,CUST2188,ACC60432,Current,Payment,Credit Card,Firm D,West,Manager 1,06-08-2023,83955.06837,45286.62654,0.298861535,311,61
19,CUST6525,ACC62446,Savings,Transfer,Savings Account,Firm A,South,Manager 4,16-10-2023,91679.6066,70943.16147,0.094603764,625,26
184,CUST3778,ACC57516,Loan,Deposit,Personal Loan,Firm E,South,Manager 3,04-05-2024,73168.2013,21114.68588,0.72656782,500,44
190,CUST5894,ACC49774,Savings,Transfer,Home Loan,Firm C,South,Manager 1,13-09-2023,25277.9507,96745.12156,0.686832807,714,148
180,CUST5664,ACC71426,Current,Payment,Credit Card,Firm C,East,Manager 4,17-01-2024,-5016.604982,80828.95283,0.288599468,570,191
32,CUST1114,ACC19156,Savings,Withdrawal,Credit Card,Firm A,East,Manager 1,06-11-2023,66323.3179,120352.0742,0.242624003,738,181
172,CUST7173,ACC19178,Credit,Deposit,Mutual Fund,Firm A,West,Manager 3,06-11-2023,62859.6279,48567.06261,0.535893998,587,115
159,CUST2541,ACC82947,Credit,Transfer,Credit Card,Firm E,West,Manager 3,18-11-2023,75267.08345,100924.1605,-0.011901877,672,57
188,CUST8660,ACC77592,Current,Withdrawal,Savings Account,Firm D,South,Manager 2,19-11-2023,64869.06134,28370.3108,0.469166427,586,90
189,CUST2541,ACC18140,Savings,Payment,Savings Account,Firm D,Central,Manager 3,02-05-2024,53322.74565,36824.67766,0.289614466,798,48
29,CUST3041,ACC16664,Credit,Withdrawal,Personal Loan,Firm E,Central,Manager 3,11-05-2023,81662.14598,61147.07977,0.413415738,697,46
146,CUST4241,ACC32627,Loan,Payment,Home Loan,Firm B,West,Manager 1,15-05-2024,38293.52337,7808.287086,0.625443806,664,65
28,CUST1644,ACC15228,Loan,Deposit,Credit Card,Firm B,North,Manager 1,21-10-2023,43322.41625,47734.12546,0.87080907,366,7
46,CUST6330,ACC75675,Savings,Withdrawal,Savings Account,Firm C,North,Manager 1,04-10-2023,54000.32002,-2141.591777,0.397529107,461,78
84,CUST8091,ACC92360,Loan,Deposit,Credit Card,Firm C,North,Manager 3,11-04-2023,53366.84212,57424.74158,0.51046837,793,232
2,CUST2699,ACC32212,Credit,Payment,Savings Account,Firm D,North,Manager 2,08-06-2024,5329.914104,61535.47201,0.479808407,592,68
27,CUST1042,ACC12334,Savings,Deposit,Personal Loan,Firm A,South,Manager 3,30-07-2023,65676.37299,56867.47083,0.527003927,618,125
77,CUST5920,ACC45968,Loan,Transfer,Personal Loan,Firm E,West,Manager 3,17-11-2023,90869.78763,122854.26,0.416003838,791,74
6,CUST4625,ACC58667,Savings,Deposit,Credit Card,Firm B,West,Manager 4,25-12-2023,73485.497,79105.1102,0.641142665,786,58
97,CUST3109,ACC61827,Credit,Payment,Credit Card,Firm C,East,Manager 4,10-01-2023,-8225.13871,100454.0913,0.683013637,595,69
57,CUST3059,ACC51593,Loan,Transfer,Savings Account,Firm C,West,Manager 1,30-12-2023,36101.52156,45508.40974,0.6356636,695,124
32,CUST2443,ACC49774,Loan,Withdrawal,Home Loan,Firm E,East,Manager 2,21-04-2024,48038.68802,-2135.472998,0.766555544,683,26
166,CUST2626,ACC86784,Loan,Transfer,Home Loan,Firm B,West,Manager 4,25-11-2023,56517.45644,57829.27755,0.579032527,800,105
52,CUST8660,ACC92104,Credit,Withdrawal,Personal Loan,Firm D,Central,Manager 1,19-11-2023,63800.56513,13744.54637,0.583176359,516,14
60,CUST8344,ACC19178,Credit,Withdrawal,Credit Card,Firm D,Central,Manager 3,24-09-2023,30466.2054,51656.96043,0.839713469,636,143
132,CUST2357,ACC15671,Current,Withdrawal,Home Loan,Firm E,East,Manager 3,24-11-2023,73105.76441,46419.06013,0.699894618,376,235
48,CUST6837,ACC45101,Loan,Payment,Mutual Fund,Firm D,East,Manager 1,07-06-2024,64910.11916,149999.3585,0.302652374,848,117
97,CUST8660,ACC39482,Loan,Transfer,Mutual Fund,Firm A,West,Manager 4,17-08-2023,31636.37105,58157.08005,0.500522975,577,57
123,CUST9216,ACC57516,Loan,Payment,Mutual Fund,Firm D,East,Manager 2,16-04-2024,46917.38315,82107.36473,0.724521525,418,231
119,CUST3131,ACC28292,Current,Payment,Home Loan,Firm C,Central,Manager 1,06-03-2023,22939.53668,4433.687628,0.370150507,594,232
191,CUST8529,ACC49395,Loan,Withdrawal,Home Loan,Firm E,South,Manager 2,18-06-2023,49734.62154,66110.15618,0.412900586,685,22
63,CUST6526,ACC12182,Savings,Withdrawal,Mutual Fund,Firm D,South,Manager 2,17-02-2023,12397.6655,100757.0116,0.544316229,657,148
71,CUST1609,ACC19156,Savings,Withdrawal,Savings Account,Firm A,West,Manager 1,11-06-2024,62369.7756,-31233.11493,0.71263853,461,188
120,CUST1498,ACC16664,Current,Transfer,Savings Account,Firm C,Central,Manager 3,21-02-2024,80194.36502,66496.4008,0.486929123,471,175
127,CUST9528,ACC10117,Savings,Transfer,Mutual Fund,Firm C,East,Manager 4,20-06-2023,65805.20213,80204.67302,0.457247399,618,181
56,CUST3725,ACC11188,Savings,Transfer,Personal Loan,Firm A,West,Manager 3,05-02-2024,57375.71828,57770.98998,0.550290466,359,42
56,CUST5545,ACC23736,Credit,Payment,Mutual Fund,Firm E,North,Manager 3,24-05-2023,32197.54101,85625.69736,0.87279899,428,15
21,CUST2541,ACC53466,Loan,Payment,Savings Account,Firm B,West,Manager 2,26-03-2023,41116.55716,-1896.114086,0.366808089,359,238
108,CUST4373,ACC54589,Savings,Deposit,Personal Loan,Firm C,East,Manager 3,20-11-2023,84631.50868,80422.99429,0.177525959,414,120
175,CUST1776,ACC41829,Credit,Withdrawal,Mutual Fund,Firm B,South,Manager 2,04-08-2023,29711.10687,27435.93111,0.530692932,608,15
119,CUST6319,ACC10996,Credit,Transfer,Savings Account,Firm E,South,Manager 2,26-10-2023,12049.29002,94880.70601,0.568906494,478,175
69,CUST5574,ACC73104,Credit,Withdrawal,Home Loan,Firm E,East,Manager 1,19-04-2023,48410.15066,87195.3186,0.08270176,818,157
79,CUST5174,ACC49364,Current,Payment,Personal Loan,Firm E,East,Manager 2,27-05-2024,83644.50839,103804.2734,0.283356458,498,8
50,CUST4625,ACC99549,Credit,Transfer,Personal Loan,Firm E,North,Manager 3,06-06-2023,72499.16252,105166.5975,0.486469333,360,50
133,CUST8318,ACC29356,Savings,Payment,Personal Loan,Firm E,Central,Manager 2,25-04-2024,79021.00212,77874.20388,0.559988553,375,149
142,CUST6837,ACC97411,Credit,Payment,Personal Loan,Firm B,North,Manager 2,24-12-2023,123364.0407,-62548.72206,0.500649003,413,174
75,CUST4669,ACC90887,Credit,Payment,Mutual Fund,Firm B,Central,Manager 1,08-01-2024,37829.66425,105966.2379,0.233274601,399,189
2,CUST1913,ACC35163,Savings,Withdrawal,Savings Account,Firm C,Central,Manager 4,17-01-2024,57525.97144,43551.67037,0.333953837,463,184
125,CUST4884,ACC61926,Current,Withdrawal,Credit Card,Firm D,South,Manager 4,18-08-2023,47370.20086,79246.3021,0.46865136,660,8
129,CUST3153,ACC26026,Current,Withdrawal,Home Loan,Firm E,North,Manager 2,09-01-2023,-4928.155336,64017.83905,0.42505371,331,80
131,CUST4769,ACC92104,Current,Deposit,Mutual Fund,Firm B,East,Manager 1,17-01-2024,144137.8803,45084.92601,0.283583571,364,231
125,CUST4684,ACC78581,Current,Payment,Savings Account,Firm B,Central,Manager 4,11-06-2024,26143.71653,100571.542,0.371721198,834,9
95,CUST3306,ACC34431,Current,Transfer,Mutual Fund,Firm D,North,Manager 1,09-12-2023,24592.38098,109377.766,0.243705514,380,151
150,CUST7933,ACC28612,Credit,Transfer,Personal Loan,Firm E,West,Manager 4,06-02-2024,81121.02329,48973.64814,0.563497949,419,179
46,CUST8772,ACC19156,Credit,Withdrawal,Mutual Fund,Firm C,Central,Manager 4,28-03-2024,61637.29577,69929.27339,0.315793941,755,135
180,CUST7493,ACC51009,Credit,Withdrawal,Savings Account,Firm C,East,Manager 1,14-03-2024,60034.02648,25225.19275,0.044513616,810,115
139,CUST9420,ACC83005,Loan,Deposit,Mutual Fund,Firm A,North,Manager 4,15-05-2024,37160.17393,107597.2018,0.207057615,487,229
134,CUST5174,ACC39500,Savings,Deposit,Savings Account,Firm B,South,Manager 3,25-07-2023,22837.98636,132265.0715,0.314361787,668,152
47,CUST7098,ACC23736,Loan,Payment,Home Loan,Firm E,West,Manager 3,28-09-2023,141210.8034,94186.76562,0.885863833,624,19
35,CUST2541,ACC87602,Savings,Transfer,Savings Account,Firm C,West,Manager 3,12-03-2024,37856.74355,32059.39242,0.312901121,532,176
150,CUST1888,ACC20297,Credit,Withdrawal,Personal Loan,Firm C,North,Manager 2,09-02-2024,65826.35427,91238.52531,0.719607956,308,187
188,CUST4684,ACC22799,Credit,Withdrawal,Home Loan,Firm E,North,Manager 3,01-03-2024,13053.79849,11191.49784,0.451173559,632,16
153,CUST7002,ACC16664,Loan,Deposit,Savings Account,Firm B,North,Manager 4,29-11-2023,27823.77274,70757.78929,-0.029632291,355,226
88,CUST1747,ACC16664,Savings,Transfer,Personal Loan,Firm D,North,Manager 4,13-01-2023,71796.63326,130936.0482,0.458900921,352,55
104,CUST7793,ACC72197,Current,Deposit,Personal Loan,Firm B,Central,Manager 4,21-01-2023,21527.02056,54487.65431,0.581709722,579,95
45,CUST4461,ACC92360,Current,Payment,Home Loan,Firm B,Central,Manager 4,09-12-2023,47122.63032,91948.11782,0.608152345,511,158
12,CUST3069,ACC15671,Savings,Deposit,Credit Card,Firm E,South,Manager 2,16-02-2023,69537.34668,28457.78761,0.205173997,646,236
183,CUST2716,ACC82381,Loan,Transfer,Personal Loan,Firm C,Central,Manager 4,10-12-2023,45793.23064,42796.03623,0.31611722,728,170
128,CUST2942,ACC16664,Current,Withdrawal,Personal Loan,Firm D,East,Manager 2,08-09-2023,44546.8851,28278.73927,0.359034089,647,18
104,CUST7933,ACC72197,Loan,Transfer,Mutual Fund,Firm C,South,Manager 1,28-01-2023,62494.5164,90151.97758,0.594040879,607,155
71,CUST1768,ACC82926,Credit,Withdrawal,Home Loan,Firm B,South,Manager 3,11-05-2023,71523.10133,115291.4647,0.645324264,842,24
107,CUST3306,ACC18057,Savings,Transfer,Savings Account,Firm C,Central,Manager 1,26-05-2023,66253.02749,104650.8421,0.475259932,693,174
184,CUST5609,ACC53466,Savings,Deposit,Home Loan,Firm E,West,Manager 1,28-11-2023,46243.60958,69466.61893,0.347428077,397,223
81,CUST9038,ACC24070,Credit,Withdrawal,Personal Loan,Firm D,South,Manager 4,15-04-2024,54379.09141,76016.73865,0.489199607,814,23
56,CUST5920,ACC45968,Savings,Withdrawal,Mutual Fund,Firm B,South,Manager 2,06-09-2023,31510.04626,109401.0703,0.577396273,423,130
47,CUST6525,ACC50817,Current,Payment,Home Loan,Firm A,South,Manager 3,01-07-2023,9503.005117,69542.74324,0.639829398,752,33
73,CUST1887,ACC67713,Loan,Payment,Credit Card,Firm A,East,Manager 4,08-02-2024,69761.86946,79906.34362,0.695966157,433,82
110,CUST8091,ACC39529,Current,Deposit,Personal Loan,Firm B,North,Manager 4,04-08-2023,34465.35704,92658.65366,0.47942233,772,137
19,CUST6526,ACC94203,Current,Transfer,Mutual Fund,Firm E,West,Manager 1,30-07-2023,60485.54734,89324.7575,0.48992409,545,58
103,CUST1749,ACC34821,Credit,Withdrawal,Mutual Fund,Firm E,South,Manager 3,14-02-2023,44340.18197,48220.18744,0.371923456,502,100
173,CUST2067,ACC10117,Current,Transfer,Personal Loan,Firm D,East,Manager 1,30-04-2023,77018.97098,180539.2877,0.396153409,393,45
118,CUST5574,ACC43309,Savings,Transfer,Home Loan,Firm A,Central,Manager 2,20-04-2024,99907.42508,86142.00676,0.505883628,630,95
152,CUST8155,ACC32212,Credit,Deposit,Home Loan,Firm C,North,Manager 2,01-04-2024,60705.8527,91826.87231,0.223430442,753,24
193,CUST6038,ACC94242,Credit,Deposit,Credit Card,Firm D,South,Manager 3,23-10-2023,9780.217571,68704.03932,0.595859618,309,19
108,CUST5609,ACC22799,Loan,Transfer,Savings Account,Firm D,South,Manager 2,20-06-2023,67393.53049,70332.47805,0.261525686,799,149
56,CUST2871,ACC73104,Savings,Transfer,Mutual Fund,Firm E,Central,Manager 3,25-04-2024,96489.79485,96673.60923,0.247850135,366,22
50,CUST2805,ACC11188,Credit,Withdrawal,Personal Loan,Firm E,East,Manager 3,06-11-2023,70259.2076,44947.08992,0.338870776,694,229
38,CUST8874,ACC36079,Current,Deposit,Credit Card,Firm B,South,Manager 4,14-04-2023,32302.77195,79960.09542,0.232151175,740,71
142,CUST4461,ACC99549,Credit,Deposit,Savings Account,Firm A,North,Manager 2,04-02-2024,77101.58761,110685.5845,0.644535474,715,174
38,CUST8529,ACC33287,Savings,Withdrawal,Mutual Fund,Firm C,North,Manager 4,18-10-2023,66720.4644,96149.06815,0.632400484,416,68
61,CUST2427,ACC35163,Credit,Transfer,Mutual Fund,Firm E,East,Manager 1,04-02-2024,57659.23126,156061.2291,0.811215336,639,230
188,CUST1913,ACC76597,Credit,Deposit,Savings Account,Firm A,West,Manager 3,13-09-2023,79436.76504,46864.9883,0.172312722,482,71
92,CUST3069,ACC39482,Credit,Withdrawal,Home Loan,Firm B,Central,Manager 2,11-04-2023,63010.02275,67224.86076,0.835990418,519,50
55,CUST5121,ACC24880,Savings,Transfer,Savings Account,Firm C,North,Manager 3,06-03-2023,36584.67813,2540.104584,-0.019864379,442,66
59,CUST5174,ACC26956,Savings,Withdrawal,Home Loan,Firm E,West,Manager 1,22-10-2023,39143.59757,51767.82252,1.055299872,610,105
31,CUST2805,ACC31902,Credit,Transfer,Home Loan,Firm D,Central,Manager 3,21-03-2024,27324.43236,92396.42422,0.412612675,676,130
171,CUST9038,ACC26973,Savings,Transfer,Personal Loan,Firm D,South,Manager 4,14-04-2023,-1587.417805,136186.2156,-0.00467988,555,172
90,CUST7887,ACC57700,Current,Transfer,Personal Loan,Firm A,Central,Manager 3,03-05-2023,78718.7155,57720.83382,0.382396639,573,90
145,CUST1962,ACC18177,Current,Transfer,Credit Card,Firm D,East,Manager 4,26-03-2023,46093.63896,76121.29559,0.613973898,601,51
19,CUST2188,ACC70460,Credit,Transfer,Savings Account,Firm C,West,Manager 3,10-01-2023,26912.88212,62924.03202,0.383188525,590,109
69,CUST1467,ACC77533,Credit,Transfer,Mutual Fund,Firm E,Central,Manager 4,18-06-2023,42692.82822,68705.49743,0.581601531,576,77
97,CUST7255,ACC40939,Loan,Deposit,Credit Card,Firm A,North,Manager 2,28-09-2023,72431.64666,73488.45555,0.381621656,658,218
36,CUST4794,ACC29477,Current,Deposit,Home Loan,Firm B,North,Manager 1,08-03-2023,18812.19933,73282.14537,-0.185899243,514,53
38,CUST7730,ACC21878,Current,Payment,Mutual Fund,Firm D,Central,Manager 4,04-02-2024,22593.75723,88112.73821,0.63471542,765,195
